geoid,timestep,deaths_sp_lag,INTPTLAT,INTPTLON,timestep,svi_theme1,svi_theme2,svi_theme3,svi_theme4,svi_total_,prev_deaths_05back,prev_deaths_04back,prev_deaths_03back,prev_deaths_02back,prev_deaths_01back
17031062200,5,0.625,41.9425847,-87.656644,5,0.0814,0.0095,0.3558,0.8093,0.1066,0.0,0.0,0.0,2.0,0.0
17031062300,5,0.25,41.9416278,-87.6614432,5,0.0356,0.0224,0.3902,0.188,0.0163,0.0,0.0,0.0,0.0,1.0
17031062400,5,0.25,41.9415556,-87.6662882,5,0.2475,0.055,0.2677,0.5301,0.1929,0.0,0.0,0.0,2.0,0.0
17031062500,5,0.0,41.941488,-87.6711073,5,0.3056,0.0301,0.4096,0.3206,0.1308,0.0,0.0,1.0,0.0,0.0
17031062600,5,0.25,41.9359751,-87.6709843,5,0.0028,0.0673,0.4246,0.2497,0.035,0.0,0.0,0.0,0.0,0.0
17031062700,5,0.4444444444444444,41.9360862,-87.6661103,5,0.094,0.0329,0.3003,0.6483,0.1235,0.0,0.0,0.0,0.0,0.0
17031062800,5,0.3333333333333333,41.9361586,-87.6612648,5,0.0307,0.023,0.2567,0.195,0.0138,0.0,0.0,0.0,3.0,1.0
17031062900,5,0.4444444444444444,41.936237,-87.6564113,5,0.3206,0.0123,0.3875,0.4601,0.1275,0.0,0.0,0.0,0.0,0.0
17031063000,5,0.2,41.9363102,-87.6515617,5,0.172,0.0101,0.4504,0.813,0.1668,0.0,0.0,0.0,0.0,2.0
17031063100,5,0.25,41.9382319,-87.6467799,5,0.1419,0.0021,0.284,0.4948,0.0372,0.0,0.0,0.0,1.0,0.0
17031063200,5,0.0,41.9389231,-87.6346726,5,0.2377,0.0326,0.3396,0.9051,0.2918,0.0,1.0,2.0,1.0,0.0
17031063301,5,0.0,41.9345407,-87.6430239,5,0.2955,0.0931,0.5232,0.4186,0.2466,0.0,0.0,0.0,0.0,0.0
17031063302,5,0.0,41.9347647,-87.639854,5,0.1809,0.0236,0.4179,0.7703,0.192,0.0,0.0,0.0,0.0,0.0
17031063303,5,0.0,41.9347312,-87.6346613,5,0.227,0.3993,0.3089,0.6812,0.3799,0.0,0.0,0.0,0.0,0.0
17031063400,5,0.25,41.9346596,-87.64673,5,0.1916,0.0111,0.3522,0.3541,0.0608,0.0,1.0,0.0,0.0,0.0
17031070101,5,0.0,41.9295225,-87.6323247,5,0.4635,0.1121,0.2941,0.7104,0.4137,0.0,0.0,1.0,1.0,0.0
17031070102,5,0.0,41.9305828,-87.642202,5,0.1649,0.0132,0.4139,0.8873,0.1978,0.0,0.0,1.0,0.0,0.0
17031070103,5,0.0,41.926811,-87.6426051,5,0.2482,0.0104,0.4268,0.7085,0.1652,0.0,0.0,0.0,0.0,0.0
17031070200,5,0.2,41.9290777,-87.646293,5,0.1797,0.0187,0.4025,0.9281,0.2432,0.0,0.0,0.0,2.0,0.0
17031070300,5,0.2222222222222222,41.9290462,-87.6513103,5,0.0762,0.004,0.2634,0.4459,0.024,0.0,1.0,0.0,0.0,0.0
17031070400,5,0.3333333333333333,41.9289672,-87.6561563,5,0.1247,0.047,0.2757,0.4622,0.1158,0.0,1.0,0.0,0.0,0.0
17031070500,5,0.25,41.9289455,-87.6608922,5,0.2113,0.0369,0.3055,0.9367,0.3099,0.0,0.0,0.0,1.0,0.0
17031070600,5,0.42857142857142855,41.9287627,-87.6656766,5,0.0224,0.0501,0.2195,0.2795,0.0329,0.0,0.0,0.0,0.0,1.0
17031070700,5,0.4444444444444444,41.9306521,-87.6741038,5,0.0393,0.0642,0.5493,0.6864,0.1732,0.0,0.0,0.0,0.0,1.0
17031071000,5,0.0,41.9217011,-87.6559114,5,0.14,0.0031,0.3657,0.8363,0.1161,0.0,0.0,0.0,0.0,0.0
17031071100,5,0.0,41.9217778,-87.6510614,5,0.109,0.0203,0.4317,0.7764,0.1508,0.0,0.0,0.0,0.0,0.0
17031071200,5,0.2222222222222222,41.9218547,-87.6462106,5,0.1324,0.0488,0.3129,0.3643,0.0983,0.0,0.0,0.0,0.0,0.0
17031071300,5,0.2222222222222222,41.9217794,-87.6414578,5,0.2506,0.0568,0.4139,0.7792,0.2961,0.0,0.0,0.0,1.0,0.0
17031071400,5,0.3333333333333333,41.9227255,-87.6295259,5,0.1542,0.031,0.3196,0.887,0.2328,0.0,0.0,0.0,2.0,0.0
17031071500,5,0.2,41.9142415,-87.6250923,5,0.1895,0.0169,0.2677,0.8575,0.1861,0.0,0.0,1.0,0.0,0.0
17031071600,5,0.2857142857142857,41.9164722,-87.6411823,5,0.0709,0.0826,0.4268,0.231,0.078,0.0,0.0,1.0,0.0,2.0
17031071700,5,0.5714285714285714,41.9128666,-87.6410717,5,0.0427,0.0731,0.4384,0.6431,0.16,0.0,0.0,0.0,0.0,0.0
17031071800,5,0.4444444444444444,41.9145855,-87.645966,5,0.0405,0.1044,0.4891,0.3633,0.1075,0.0,0.0,0.0,0.0,0.0
17031080100,5,0.0,41.9075487,-87.62679,5,0.1311,0.0455,0.3267,0.3888,0.1026,0.0,0.0,1.0,1.0,0.0
17031080201,5,0.0,41.9094976,-87.6310051,5,0.0795,0.0415,0.28,0.6662,0.1348,0.0,0.0,0.0,0.0,0.0
17031080202,5,0.2857142857142857,41.9058589,-87.630901,5,0.0799,0.0608,0.3119,0.4005,0.0964,0.0,0.0,0.0,0.0,0.0
17031080300,5,0.375,41.9074899,-87.6357987,5,0.0488,0.0135,0.3417,0.8188,0.1029,0.0,1.0,0.0,0.0,0.0
17031080400,5,0.42857142857142855,41.9074123,-87.6409015,5,0.4757,0.3151,0.7903,0.8569,0.6216,0.0,0.0,0.0,1.0,0.0
17031081000,5,0.875,41.9002655,-87.6321089,5,0.4638,0.0593,0.5622,0.9678,0.5534,0.0,2.0,1.0,0.0,2.0
17031081100,5,0.5555555555555556,41.9002211,-87.6291049,5,0.3489,0.0332,0.4891,0.8262,0.3246,0.0,2.0,0.0,2.0,0.0
17031081201,5,0.5714285714285714,41.8991538,-87.626212,5,0.1182,0.0648,0.3758,0.9509,0.3256,0.0,0.0,0.0,2.0,0.0
17031081202,5,0.25,41.9043769,-87.6242374,5,0.0375,0.1136,0.2036,0.519,0.1176,0.0,0.0,0.0,1.0,0.0
17031081300,5,0.6666666666666666,41.8983354,-87.6207531,5,0.2822,0.2156,0.4154,0.6014,0.3443,0.0,0.0,0.0,0.0,1.0
17031081401,5,1.0,41.8950347,-87.6197175,5,0.2832,0.0875,0.3558,0.9162,0.4063,0.0,1.0,2.0,0.0,2.0
17031081402,5,1.6666666666666667,41.8910215,-87.612931,5,0.2239,0.0777,0.5686,0.6963,0.2985,0.0,1.0,1.0,1.0,2.0
17031081403,5,1.0,41.8929908,-87.620956,5,0.1361,0.0052,0.6187,0.6913,0.1072,0.0,3.0,1.0,1.0,1.0
17031081500,5,1.8888888888888888,41.8929064,-87.6260787,5,0.0909,0.0356,0.5745,0.8719,0.2303,0.0,0.0,0.0,2.0,0.0
17031081600,5,2.125,41.8920572,-87.6288708,5,0.1603,0.0114,0.4354,0.8842,0.1895,0.0,0.0,2.0,3.0,1.0
17031081700,5,2.6666666666666665,41.8922185,-87.6318316,5,0.1557,0.015,0.4477,0.5888,0.1103,0.0,0.0,1.0,0.0,2.0
17031081800,5,2.4444444444444446,41.8933243,-87.6391895,5,0.0295,0.0018,0.4661,0.7429,0.0482,0.0,0.0,0.0,1.0,1.0
17031081900,5,1.25,41.89799,-87.641487,5,0.3041,0.0433,0.5342,0.4687,0.2113,0.0,0.0,1.0,1.0,1.0
17031090100,5,0.16666666666666666,42.0152552,-87.8135872,5,0.1327,0.2601,0.4007,0.0577,0.0799,0.0,0.0,0.0,0.0,0.0
17031090200,5,0.125,42.005594,-87.8130961,5,0.0584,0.0888,0.2822,0.3007,0.0777,0.0,0.0,0.0,0.0,1.0
17031090300,5,0.25,41.9991127,-87.8163644,5,0.0319,0.0562,0.2171,0.1057,0.0154,0.0,0.0,0.0,0.0,0.0
17031100100,5,0.8571428571428571,41.989584,-87.7830136,5,0.5015,0.3259,0.3282,0.3689,0.4008,0.0,1.0,1.0,0.0,2.0
17031100200,5,0.625,41.9957734,-87.7942589,5,0.1999,0.4318,0.4384,0.9063,0.4979,0.0,2.0,2.0,0.0,0.0
17031100300,5,0.5555555555555556,41.988733,-87.8042597,5,0.2042,0.5636,0.2831,0.828,0.4631,0.0,1.0,0.0,0.0,0.0
17031100400,5,0.16666666666666666,41.9889687,-87.8180411,5,0.1293,0.6662,0.4354,0.2178,0.2383,0.0,0.0,0.0,0.0,1.0
17031100500,5,0.4,41.9780453,-87.8197314,5,0.1692,0.8996,0.4007,0.4309,0.4057,0.0,0.0,0.0,0.0,0.0
17031100600,5,0.5,41.9792049,-87.7974007,5,0.473,0.8289,0.5511,0.2859,0.5086,0.0,0.0,1.0,0.0,0.0
17031100700,5,0.6666666666666666,41.9721235,-87.7976295,5,0.5387,0.2303,0.362,0.2264,0.3394,0.0,0.0,0.0,0.0,0.0
17031110100,5,1.0,41.9874756,-87.7696729,5,0.4162,0.1063,0.6153,0.3378,0.3016,0.0,0.0,2.0,1.0,2.0
17031110200,5,1.3333333333333333,41.9800699,-87.7734442,5,0.6361,0.5679,0.5861,0.9349,0.7675,0.0,0.0,0.0,0.0,1.0
17031110300,5,0.6,41.9752907,-87.7832349,5,0.4312,0.6963,0.5735,0.1443,0.3827,0.0,0.0,1.0,0.0,1.0
17031110400,5,1.0,41.9729536,-87.7726114,5,0.5891,0.2076,0.6125,0.8154,0.609,0.0,0.0,1.0,0.0,0.0
17031110501,5,1.1666666666666667,41.9770023,-87.7619249,5,0.4324,0.2611,0.6687,0.3418,0.387,0.0,0.0,1.0,0.0,2.0
17031110502,5,1.0,41.9702865,-87.7598523,5,0.539,0.4208,0.591,0.4048,0.4982,0.0,0.0,0.0,0.0,1.0
17031120100,5,0.5,42.0019817,-87.7750065,5,0.2899,0.2162,0.3076,0.1877,0.1867,0.0,1.0,1.0,1.0,0.0
17031120200,5,0.3333333333333333,41.9945319,-87.7576108,5,0.1367,0.5912,0.408,0.1299,0.1784,0.0,0.0,2.0,1.0,0.0
17031120300,5,0.375,41.9911122,-87.740066,5,0.2141,0.6818,0.4025,0.2002,0.2743,0.0,0.0,1.0,0.0,0.0
17031120400,5,0.8181818181818182,41.9772354,-87.7521624,5,0.644,0.2466,0.638,0.1262,0.3888,0.0,1.0,0.0,1.0,1.0
17031130100,5,0.5,41.991104,-87.7208089,5,0.6895,0.9251,0.5671,0.9447,0.8842,0.0,0.0,1.0,0.0,0.0
17031130200,5,0.5,41.9818378,-87.7375733,5,0.1987,0.6898,0.6819,0.2792,0.3437,0.0,0.0,0.0,0.0,0.0
17031130300,5,0.3333333333333333,41.9865589,-87.7133915,5,0.7988,0.5074,0.7436,0.586,0.7402,0.0,0.0,0.0,2.0,0.0
17031140100,5,0.14285714285714285,41.9712014,-87.705805,5,0.9232,0.367,0.7531,0.7055,0.8163,0.0,0.0,0.0,1.0,0.0
17031140200,5,0.25,41.9706949,-87.7130043,5,0.7657,0.3606,0.7737,0.9674,0.8584,0.0,1.0,1.0,0.0,0.0
17031140301,5,0.25,41.9692055,-87.7231695,5,0.9106,0.6186,0.8686,0.6717,0.8633,0.0,0.0,0.0,0.0,0.0
17031140302,5,0.5,41.9724938,-87.7237561,5,0.6072,0.5971,0.6967,0.8943,0.7528,0.0,0.0,0.0,0.0,1.0
17031140400,5,0.5555555555555556,41.9715371,-87.7389429,5,0.6619,0.6428,0.6798,0.3495,0.6026,0.0,0.0,0.0,1.0,1.0
17031140500,5,0.625,41.9653619,-87.7318319,5,0.6852,0.5611,0.771,0.4481,0.6391,0.0,0.0,1.0,0.0,0.0
17031140601,5,0.5714285714285714,41.9646471,-87.7258909,5,0.9119,0.6978,0.8084,0.4825,0.8166,0.0,0.0,1.0,0.0,0.0
17031140602,5,0.0,41.964652,-87.7210166,5,0.9201,0.7178,0.8256,0.6354,0.8719,0.0,0.0,1.0,3.0,0.0
17031140701,5,0.0,41.9670375,-87.7126524,5,0.7408,0.1698,0.821,0.6916,0.6662,0.0,1.0,0.0,0.0,0.0
17031140702,5,0.14285714285714285,41.9635482,-87.7135753,5,0.8882,0.7641,0.8063,0.8329,0.9103,0.0,0.0,2.0,1.0,0.0
17031140800,5,0.08333333333333333,41.9645144,-87.7028469,5,0.7506,0.0946,0.638,0.6078,0.5835,0.0,0.0,2.0,0.0,0.0
17031150200,5,0.8888888888888888,41.9606747,-87.7524131,5,0.7614,0.2196,0.6334,0.812,0.7116,0.0,2.0,1.0,3.0,1.0
17031150300,5,1.0,41.9605179,-87.7622859,5,0.5135,0.3492,0.5809,0.5802,0.5298,0.0,0.0,1.0,0.0,1.0
17031150401,5,0.75,41.9645676,-87.7722648,5,0.5089,0.8695,0.6165,0.3443,0.57,0.0,0.0,2.0,0.0,1.0
17031150402,5,0.875,41.9567979,-87.7720436,5,0.5369,0.6361,0.6113,0.3842,0.5384,0.0,0.0,0.0,0.0,1.0
17031150501,5,0.5714285714285714,41.9644762,-87.7819639,5,0.2921,0.3603,0.6319,0.5756,0.4171,0.0,1.0,0.0,0.0,1.0
17031150502,5,0.6666666666666666,41.9567784,-87.7818414,5,0.5525,0.6956,0.5923,0.8378,0.7033,0.0,3.0,3.0,2.0,0.0
17031150600,5,0.7777777777777778,41.9494731,-87.7717578,5,0.567,0.4607,0.7074,0.3071,0.4997,0.0,0.0,0.0,0.0,1.0
17031150700,5,0.7777777777777778,41.9495915,-87.761958,5,0.6345,0.9622,0.7191,0.3999,0.7113,0.0,3.0,1.0,1.0,0.0
17031150800,5,0.75,41.9497086,-87.7521182,5,0.7755,0.1486,0.7436,0.3409,0.5571,0.0,2.0,3.0,1.0,2.0
17031151001,5,0.7142857142857143,41.9423826,-87.7543527,5,0.7211,0.4413,0.7977,0.3308,0.6069,0.0,0.0,0.0,0.0,0.0
17031151002,5,0.6666666666666666,41.9424917,-87.7471554,5,0.8019,0.6014,0.8149,0.8495,0.8504,0.0,1.0,1.0,2.0,2.0
17031151100,5,0.5555555555555556,41.9422903,-87.7617175,5,0.7604,0.5648,0.7697,0.5445,0.7187,0.0,3.0,1.0,1.0,0.0
17031151200,5,0.7777777777777778,41.942169,-87.7714953,5,0.6938,0.3016,0.6908,0.4555,0.5792,0.0,0.0,0.0,0.0,1.0
17031160100,5,0.5714285714285714,41.9646282,-87.7427956,5,0.6797,0.8824,0.6583,0.6619,0.7623,0.0,0.0,1.0,1.0,1.0
17031160200,5,0.5714285714285714,41.9587931,-87.7383981,5,0.3388,0.3667,0.5784,0.5319,0.4168,0.0,0.0,0.0,1.0,0.0
17031160300,5,0.5,41.9572681,-87.7308958,5,0.6053,0.2512,0.5987,0.902,0.6714,0.0,0.0,1.0,1.0,3.0
17031160400,5,0.45454545454545453,41.9573657,-87.7228238,5,0.7654,0.2918,0.6432,0.9251,0.7869,0.0,0.0,2.0,0.0,0.0
17031160501,5,0.125,41.9592098,-87.7129732,5,0.8182,0.3206,0.813,0.7165,0.7558,0.0,0.0,1.0,0.0,0.0
17031160502,5,0.375,41.9555841,-87.7130876,5,0.7371,0.3913,0.7946,0.516,0.6671,0.0,0.0,1.0,0.0,0.0
17031160601,5,0.16666666666666666,41.959398,-87.7032936,5,0.5464,0.2764,0.6319,0.8618,0.6265,0.0,0.0,0.0,0.0,1.0
17031160602,5,0.2,41.9566814,-87.7004635,5,0.6066,0.3566,0.7369,0.3603,0.5295,0.0,1.0,0.0,1.0,0.0
17031160700,5,0.375,41.9512177,-87.7021347,5,0.6139,0.0863,0.7224,0.4506,0.457,0.0,0.0,1.0,1.0,0.0
17031160800,5,0.5,41.9502131,-87.7128146,5,0.8523,0.2202,0.7888,0.6139,0.7224,0.0,0.0,0.0,1.0,1.0
17031160900,5,0.875,41.9500821,-87.7226082,5,0.348,0.0921,0.6518,0.629,0.3639,0.0,1.0,0.0,0.0,1.0
17031161000,5,0.75,41.9499766,-87.7306829,5,0.4392,0.2617,0.5972,0.7789,0.5344,0.0,0.0,0.0,2.0,0.0
17031161100,5,0.875,41.94988,-87.738155,5,0.0513,0.125,0.5373,0.5135,0.1698,0.0,0.0,0.0,0.0,0.0
17031161200,5,0.625,41.9425489,-87.7385701,5,0.7998,0.496,0.7746,0.3719,0.6769,0.0,2.0,1.0,1.0,1.0
17031161300,5,0.625,41.9426994,-87.7310023,5,0.8578,0.5826,0.731,0.7835,0.8409,0.0,0.0,0.0,0.0,1.0
17031170100,5,0.5714285714285714,41.9558596,-87.7948168,5,0.8375,0.7131,0.3457,0.8553,0.8363,0.0,1.0,0.0,0.0,0.0
17031170200,5,0.8888888888888888,41.9493528,-87.7815188,5,0.4509,0.2346,0.6632,0.457,0.4312,0.0,1.0,0.0,0.0,2.0
17031170300,5,0.7777777777777778,41.9491248,-87.7968278,5,0.5018,0.7709,0.6153,0.4794,0.5817,0.0,2.0,0.0,3.0,0.0
17031170400,5,0.4444444444444444,41.9489081,-87.8127107,5,0.6766,0.5018,0.5987,0.0682,0.4119,0.0,1.0,0.0,0.0,2.0
17031170500,5,0.5,41.9500779,-87.8288957,5,0.1496,0.3028,0.4566,0.1545,0.1523,0.0,0.0,1.0,1.0,0.0
17031170600,5,0.6,41.9412943,-87.8307016,5,0.5292,0.4865,0.502,0.2706,0.4459,0.0,1.0,0.0,2.0,2.0
17031170700,5,1.0,41.9414866,-87.822164,5,0.4389,0.1425,0.5511,0.0845,0.1947,0.0,1.0,1.0,1.0,0.0
17031170800,5,1.1111111111111112,41.9415761,-87.8123713,5,0.6029,0.5931,0.6334,0.6351,0.6447,0.0,0.0,1.0,1.0,0.0
17031170900,5,1.3333333333333333,41.9361958,-87.8116057,5,0.9475,0.2663,0.7154,0.4361,0.731,0.0,1.0,0.0,0.0,2.0
17031171000,5,1.2,41.9418072,-87.7965238,5,0.5154,0.2985,0.5895,0.6069,0.5258,0.0,1.0,0.0,0.0,2.0
17031171100,5,0.8888888888888888,41.9420528,-87.7812865,5,0.4853,0.3099,0.7028,0.227,0.3885,0.0,0.0,0.0,1.0,1.0
17031180100,5,1.0,41.9344851,-87.7986317,5,0.734,0.7697,0.6567,0.6797,0.77,0.0,1.0,0.0,0.0,2.0
17031190100,5,0.625,41.9352176,-87.7443889,5,0.7365,0.3676,0.8735,0.6143,0.7012,0.0,0.0,0.0,0.0,1.0
17031190200,5,0.5555555555555556,41.9351136,-87.7516489,5,0.8744,0.6351,0.852,0.6818,0.8434,0.0,2.0,0.0,1.0,0.0
17031190300,5,0.3333333333333333,41.9349864,-87.7614635,5,0.805,0.3096,0.7811,0.4373,0.6576,0.0,0.0,1.0,1.0,1.0
17031190401,5,0.625,41.9347276,-87.7809524,5,0.7684,0.5436,0.7986,0.6115,0.7457,0.0,1.0,0.0,0.0,1.0
17031190402,5,0.4444444444444444,41.9348596,-87.7712318,5,0.8679,0.7036,0.7845,0.3277,0.7411,0.0,0.0,2.0,0.0,0.0
17031190601,5,0.14285714285714285,41.9274146,-87.7804606,5,0.9165,0.7822,0.8735,0.2528,0.7687,0.0,1.0,2.0,0.0,0.0
17031190602,5,0.3,41.9275604,-87.7707371,5,0.8237,0.8532,0.8222,0.6643,0.8593,0.0,0.0,1.0,1.0,0.0
17031190701,5,0.42857142857142855,41.9297959,-87.7614217,5,0.7779,0.9254,0.8124,0.4383,0.7915,0.0,0.0,0.0,0.0,0.0
17031190702,5,0.42857142857142855,41.9261631,-87.7610395,5,0.8799,0.8741,0.871,0.7359,0.9085,0.0,1.0,1.0,1.0,1.0
17031190800,5,0.5,41.9278186,-87.7513624,5,0.9321,0.844,0.8858,0.8016,0.9463,0.0,1.0,0.0,1.0,1.0
17031190900,5,0.3333333333333333,41.9279225,-87.7441048,5,0.7964,0.9607,0.8953,0.6327,0.887,0.0,1.0,0.0,0.0,0.0
17031191000,5,0.6363636363636364,41.9192297,-87.743801,5,0.7098,0.7875,0.9027,0.3931,0.7049,0.0,1.0,1.0,2.0,0.0
17031191100,5,0.7777777777777778,41.9196293,-87.7509763,5,0.8682,0.8338,0.8889,0.39,0.8047,0.0,1.0,1.0,1.0,1.0
17031191200,5,0.8888888888888888,41.9201432,-87.7608269,5,0.8615,0.9125,0.9269,0.4899,0.8627,0.0,2.0,0.0,0.0,0.0
17031191301,5,0.7142857142857143,41.9201522,-87.7802655,5,0.7018,0.9896,0.9217,0.731,0.8891,0.0,0.0,1.0,1.0,0.0
17031191302,5,0.5,41.9202289,-87.7705334,5,0.8403,0.7697,0.8913,0.4475,0.7905,0.0,0.0,1.0,1.0,0.0
17031200100,5,0.625,41.9350552,-87.7376226,5,0.7196,0.7543,0.8324,0.5006,0.7322,0.0,1.0,1.0,1.0,0.0
17031200200,5,0.25,41.9278523,-87.7356282,5,0.8317,0.3808,0.8649,0.637,0.7601,0.0,1.0,0.0,0.0,0.0
17031200300,5,0.625,41.9234806,-87.7341264,5,0.8375,0.3111,0.8876,0.6253,0.7475,0.0,0.0,0.0,0.0,0.0
17031200401,5,0.2,41.9198285,-87.7375419,5,0.9582,0.6631,0.8821,0.4558,0.8421,0.0,1.0,1.0,0.0,1.0
17031200402,5,0.5714285714285714,41.9196348,-87.7296789,5,0.8028,0.8649,0.8698,0.6794,0.8612,0.0,0.0,0.0,1.0,0.0
17031210100,5,0.5,41.9446571,-87.7005442,5,0.5559,0.1118,0.6788,0.6499,0.504,0.0,1.0,1.0,0.0,1.0
17031210400,5,0.8888888888888888,41.935745,-87.7303057,5,0.9616,0.8007,0.8112,0.7875,0.9435,0.0,0.0,1.0,0.0,0.0
17031210501,5,0.8571428571428571,41.9374013,-87.7223301,5,0.8467,0.1717,0.7934,0.4389,0.6425,0.0,0.0,0.0,2.0,1.0
17031210502,5,0.8333333333333334,41.9337846,-87.7220524,5,0.7568,0.4588,0.8001,0.5181,0.6932,0.0,0.0,1.0,0.0,3.0
17031210601,5,0.4,41.9376356,-87.712214,5,0.7405,0.1373,0.7998,0.7439,0.6677,0.0,1.0,0.0,1.0,0.0
17031210602,5,0.625,41.934163,-87.712572,5,0.672,0.2482,0.7792,0.7479,0.6606,0.0,0.0,1.0,3.0,0.0
17031210700,5,0.2222222222222222,41.9357029,-87.7038401,5,0.7337,0.1566,0.7418,0.4754,0.578,0.0,0.0,1.0,0.0,0.0
17031210800,5,0.3333333333333333,41.9357455,-87.6989334,5,0.8308,0.1388,0.7224,0.387,0.5977,0.0,0.0,0.0,0.0,0.0
17031210900,5,0.42857142857142855,41.9348372,-87.6931182,5,0.399,0.2472,0.6457,0.2623,0.3262,0.0,2.0,1.0,0.0,1.0
17031220300,5,0.25,41.9284647,-87.6950863,5,0.2586,0.0421,0.5585,0.6324,0.2454,0.0,0.0,0.0,1.0,0.0
17031220400,5,0.1111111111111111,41.9284314,-87.6999684,5,0.2712,0.0756,0.5078,0.5455,0.2561,0.0,3.0,1.0,2.0,0.0
17031220500,5,0.2222222222222222,41.9283343,-87.7049877,5,0.3486,0.1413,0.6018,0.2776,0.2592,0.0,0.0,1.0,0.0,0.0
17031220601,5,0.75,41.9258252,-87.7128836,5,0.3897,0.0749,0.6411,0.2568,0.2402,0.0,0.0,0.0,0.0,1.0
17031220602,5,0.625,41.929396,-87.712086,5,0.4678,0.0967,0.6018,0.9902,0.6327,0.0,2.0,1.0,2.0,0.0
17031220701,5,0.8333333333333334,41.9261554,-87.7215651,5,0.7472,0.2018,0.8103,0.7773,0.7058,0.0,1.0,2.0,0.0,0.0
17031220702,5,0.7272727272727273,41.9293687,-87.7242313,5,0.8127,0.1993,0.7621,0.6883,0.7067,0.0,0.0,0.0,0.0,1.0
17031220901,5,0.5,41.9191816,-87.7212483,5,0.8022,0.5101,0.8204,0.5642,0.742,0.0,1.0,0.0,1.0,0.0
17031220902,5,0.625,41.9227112,-87.7218357,5,0.6855,0.6711,0.8118,0.3861,0.649,0.0,2.0,0.0,0.0,3.0
17031221000,5,0.5555555555555556,41.9209604,-87.7152526,5,0.7159,0.0703,0.7565,0.43,0.4972,0.0,0.0,0.0,0.0,0.0
17031221100,5,0.375,41.9210205,-87.7103609,5,0.742,0.3621,0.6819,0.8857,0.7693,0.0,2.0,2.0,2.0,1.0
17031221200,5,0.5,41.9210831,-87.7046499,5,0.3148,0.0709,0.6125,0.9149,0.4502,0.0,1.0,0.0,0.0,0.0
17031221300,5,0.3333333333333333,41.9211256,-87.6997541,5,0.6634,0.0408,0.6991,0.9097,0.5937,0.0,0.0,0.0,0.0,0.0
17031221400,5,0.2857142857142857,41.9208013,-87.694532,5,0.5627,0.0808,0.6709,0.8925,0.5771,0.0,1.0,1.0,0.0,0.0
17031221500,5,0.2857142857142857,41.9216468,-87.6899513,5,0.5799,0.0851,0.5477,0.4776,0.4143,0.0,0.0,0.0,0.0,0.0
17031221600,5,0.3333333333333333,41.9212478,-87.6850971,5,0.0479,0.024,0.4768,0.1548,0.0187,0.0,1.0,0.0,0.0,0.0
17031222200,5,0.25,41.9159095,-87.6838262,5,0.1348,0.0178,0.4246,0.5252,0.0943,0.0,0.0,0.0,0.0,1.0
17031222500,5,0.4444444444444444,41.9156825,-87.6995874,5,0.4859,0.1545,0.6733,0.3943,0.3993,0.0,0.0,1.0,0.0,2.0
17031222600,5,0.625,41.9156388,-87.7044798,5,0.7042,0.1026,0.642,0.5528,0.5421,0.0,0.0,2.0,1.0,1.0
17031222700,5,0.2222222222222222,41.9155009,-87.7102058,5,0.7912,0.4162,0.7578,0.855,0.8053,0.0,0.0,0.0,0.0,0.0
17031222800,5,0.2222222222222222,41.9154349,-87.7150953,5,0.8185,0.6271,0.7924,0.4902,0.7485,0.0,0.0,0.0,0.0,0.0
17031222900,5,0.14285714285714285,41.9155644,-87.7200744,5,0.8323,0.5792,0.836,0.7245,0.8225,0.0,0.0,1.0,0.0,0.0
17031230100,5,1.0,41.912008,-87.7043655,5,0.691,0.2838,0.7648,0.5519,0.6149,0.0,0.0,1.0,0.0,0.0
17031230200,5,0.5714285714285714,41.9118688,-87.7100844,5,0.7878,0.7113,0.806,0.8019,0.8458,0.0,0.0,0.0,0.0,0.0
17031230300,5,0.75,41.9117866,-87.7149884,5,0.9466,0.1708,0.8591,0.0587,0.5372,0.0,0.0,0.0,1.0,0.0
17031230400,5,1.1111111111111112,41.9118202,-87.7215519,5,0.8311,0.6373,0.8462,0.3464,0.7227,0.0,2.0,1.0,2.0,1.0
17031230500,5,1.7142857142857142,41.9116892,-87.7339434,5,0.9751,0.9398,0.9103,0.6566,0.9619,0.0,0.0,2.0,0.0,0.0
17031230600,5,3.25,41.906155,-87.7339986,5,0.9859,0.9039,0.868,0.7715,0.9699,0.0,2.0,4.0,5.0,7.0
17031230700,5,2.888888888888889,41.9063229,-87.7215397,5,0.9705,0.8701,0.9054,0.9392,0.9868,0.0,0.0,4.0,2.0,2.0
17031230800,5,3.375,41.9058396,-87.714953,5,0.8563,0.8962,0.8471,0.6671,0.8897,0.0,0.0,1.0,0.0,0.0
17031230900,5,1.7142857142857142,41.9066918,-87.7103505,5,0.8053,0.1004,0.8072,0.7721,0.6944,0.0,3.0,0.0,1.0,3.0
17031231100,5,7.0,41.8992542,-87.7150684,5,0.9361,0.9257,0.9156,0.5034,0.9042,0.0,0.0,2.0,0.0,4.0
17031231200,5,6.285714285714286,41.8990614,-87.7213153,5,0.981,0.9929,0.9518,0.7641,0.9896,0.0,5.0,5.0,13.0,9.0
17031231500,5,7.0,41.8917357,-87.7186525,5,0.9942,0.9579,0.9487,0.7239,0.9822,0.0,7.0,8.0,14.0,19.0
17031240200,5,0.7142857142857143,41.9124417,-87.6701816,5,0.1597,0.215,0.5459,0.4991,0.2632,0.0,0.0,0.0,0.0,0.0
